Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
2600 	42.564520	0.000000	11.063820	-91.795119	0.000000	-1.587609	-5.544930	-33.531353	-45.840147	-6.444206	0.000000	-198.470614	0.000000	0.000000	0.000000	0.000000	-329.585637
2700 	44.467268	0.000000	11.982639	-91.816239	0.000000	-1.803736	-5.870221	-34.229742	-45.904664	-6.572797	0.000000	-191.049316	0.000000	0.000000	0.000000	0.000000	-320.796808
2800 	45.077619	0.000000	7.514051	-94.369913	0.000000	-2.459964	-5.940455	-32.574899	-45.333503	-4.120379	0.000000	-207.205188	0.000000	0.000000	0.000000	0.000000	-339.412631
2900 	45.393691	0.000000	14.664468	-93.199543	0.000000	-1.900282	-6.050231	-34.393635	-45.019939	-7.011397	0.000000	-209.837838	0.000000	0.000000	0.000000	0.000000	-337.354707
3000 	47.868659	0.000000	9.227940	-93.389722	0.000000	-1.095954	-5.453289	-34.035986	-44.964119	-4.733595	0.000000	-200.213799	0.000000	0.000000	0.000000	0.000000	-326.789864
3100 	52.097061	0.000000	12.097325	-95.935023	0.000000	-1.913205	-5.174166	-33.773065	-45.229773	-5.246764	0.000000	-193.369735	0.000000	0.000000	0.000000	0.000000	-316.447344
3200 	45.853436	0.000000	5.743221	-92.187160	0.000000	-0.838643	-5.424618	-31.294246	-44.698955	-3.329145	0.000000	-193.782353	0.000000	0.000000	0.000000	0.000000	-319.958463
3300 	52.741057	0.000000	8.441847	-95.054121	0.000000	-1.044998	-5.409472	-32.585775	-45.036677	-6.544847	0.000000	-202.167628	0.000000	0.000000	0.000000	0.000000	-326.660613
3400 	53.304787	0.000000	14.125330	-96.741073	0.000000	-1.177106	-5.211628	-28.529027	-44.734248	-4.681892	0.000000	-206.544707	0.000000	0.000000	0.000000	0.000000	-320.189564
3500 	48.577874	0.000000	11.516590	-92.012443	0.000000	-0.324189	-5.319982	-31.338459	-44.277107	-4.291111	0.000000	-208.416138	0.000000	0.000000	0.000000	0.000000	-325.884965
3600 	42.380285	0.000000	10.909070	-92.128838	0.000000	-1.051388	-5.637738	-31.398745	-45.021356	-5.677688	0.000000	-194.425183	0.000000	0.000000	0.000000	0.000000	-322.051580
3700 	46.956371	0.000000	11.494760	-93.548987	0.000000	-1.500128	-5.533369	-30.864778	-44.775764	-5.673413	0.000000	-198.655118	0.000000	0.000000	0.000000	0.000000	-322.100426
3800 	41.431373	0.000000	12.021421	-92.940219	0.000000	-0.914675	-5.562201	-32.172417	-45.366313	-3.736473	0.000000	-204.990116	0.000000	0.000000	0.000000	0.000000	-332.229619
3900 	53.962495	0.000000	10.986726	-95.012816	0.000000	-0.942504	-5.285894	-31.278698	-45.313728	-5.367287	0.000000	-210.384216	0.000000	0.000000	0.000000	0.000000	-328.635921
4000 	46.302778	0.000000	11.780350	-93.114251	0.000000	-1.776519	-5.228077	-31.719223	-44.782246	-4.050489	0.000000	-186.221971	0.000000	0.000000	0.000000	0.000000	-308.809649
4100 	48.853093	0.000000	11.478189	-93.976211	0.000000	-1.716546	-4.964490	-33.022646	-45.064226	-5.103113	0.000000	-197.591299	0.000000	0.000000	0.000000	0.000000	-321.107250
4200 	56.962397	0.000000	11.846993	-90.970591	0.000000	-1.238435	-6.025173	-34.025348	-45.411116	-6.428287	0.000000	-180.513774	0.000000	0.000000	0.000000	0.000000	-295.803334
4300 	53.995408	0.000000	12.952511	-94.024554	0.000000	-1.267036	-5.774068	-34.024983	-44.951726	-4.780957	0.000000	-195.507177	0.000000	0.000000	0.000000	0.000000	-313.382583
4400 	46.003820	0.000000	13.361595	-92.679086	0.000000	-1.482139	-5.318714	-30.996792	-44.272076	-6.110335	0.000000	-201.123861	0.000000	0.000000	0.000000	0.000000	-322.617588
4500 	66.497311	0.000000	10.869406	-93.888192	0.000000	-1.369527	-5.260730	-33.919566	-44.590881	-4.855722	0.000000	-188.197218	0.000000	0.000000	0.000000	0.000000	-294.715120
4600 	44.639461	0.000000	15.542028	-93.383279	0.000000	-2.602793	-5.099666	-32.225321	-44.517501	-4.704914	0.000000	-180.689693	0.000000	0.000000	0.000000	0.000000	-303.041679
4700 	54.868155	0.000000	12.498216	-86.018919	0.000000	-1.566472	-5.126505	-34.374431	-45.163554	-4.945118	0.000000	-186.271033	0.000000	0.000000	0.000000	0.000000	-296.099661
4800 	54.117572	0.000000	10.202369	-94.133805	0.000000	-2.761847	-5.375313	-33.148988	-44.413911	-3.287064	0.000000	-202.330452	0.000000	0.000000	0.000000	0.000000	-321.131439
4900 	55.652974	0.000000	7.963845	-93.028911	0.000000	-1.643281	-5.303838	-32.747236	-45.769081	-4.815973	0.000000	-190.978746	0.000000	0.000000	0.000000	0.000000	-310.670247
5000 	44.208773	0.000000	10.350347	-86.809049	0.000000	-2.681717	-5.315126	-32.300453	-45.232260	-3.990816	0.000000	-189.502622	0.000000	0.000000	0.000000	0.000000	-311.272923
5100 	42.137031	0.000000	10.077288	-93.511063	0.000000	-2.645518	-5.324828	-32.001424	-45.057992	-4.369676	0.000000	-185.440368	0.000000	0.000000	0.000000	0.000000	-316.136549
5200 	54.874259	0.000000	8.225695	-90.154257	0.000000	-1.114238	-5.388150	-31.924110	-45.366944	-3.964675	0.000000	-205.007477	0.000000	0.000000	0.000000	0.000000	-319.819897
5300 	50.276289	0.000000	16.095744	-88.443585	0.000000	-0.696313	-5.560866	-32.080142	-45.257166	-4.918325	0.000000	-189.636694	0.000000	0.000000	0.000000	0.000000	-300.221059
5400 	54.158280	0.000000	12.109602	-95.744352	0.000000	-0.983727	-5.588317	-29.447440	-45.515188	-4.637012	0.000000	-190.873500	0.000000	0.000000	0.000000	0.000000	-306.521654
5500 	50.668778	0.000000	12.578047	-94.592332	0.000000	-0.923729	-5.528338	-31.765356	-45.123877	-4.581768	0.000000	-196.036323	0.000000	0.000000	0.000000	0.000000	-315.304898
5600 	44.324296	0.000000	12.849653	-90.509538	0.000000	-0.361179	-5.644803	-32.286836	-45.780243	-3.891422	0.000000	-191.536860	0.000000	0.000000	0.000000	0.000000	-312.836932
5700 	47.730647	0.000000	9.127046	-97.203577	0.000000	-1.508465	-5.129324	-31.093692	-45.174753	-2.330620	0.000000	-180.518300	0.000000	0.000000	0.000000	0.000000	-306.101038
5800 	41.073107	0.000000	13.155603	-93.640388	0.000000	-2.141477	-5.033203	-30.919606	-45.566933	-5.125813	0.000000	-169.431592	0.000000	0.000000	0.000000	0.000000	-297.630301
5900 	48.563945	0.000000	14.587058	-89.276098	0.000000	-1.085817	-5.166063	-33.582059	-45.101289	-6.018750	0.000000	-167.234195	0.000000	0.000000	0.000000	0.000000	-284.313267
