Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
1170 	101.285648	0.000000	23.453006	-425.172358	0.000000	-8.274844	-5.924198	-93.867342	-107.005053	-22.055995	0.000000	-640.601622	0.000000	0.000000	0.000000	2.635033	-1175.527725
1175 	102.334457	0.000000	28.814271	-426.349071	0.000000	-8.262144	-5.765774	-94.349113	-106.777201	-21.791141	0.000000	-632.607673	0.000000	0.000000	0.000000	-6.064923	-1170.818311
1180 	95.281201	0.000000	22.970287	-425.745782	0.000000	-8.166783	-5.807920	-94.081423	-107.447430	-21.206714	0.000000	-636.237524	0.000000	0.000000	0.000000	-5.585018	-1186.027107
1185 	93.252715	0.000000	24.219462	-424.865264	0.000000	-7.963638	-5.891208	-93.565315	-108.106209	-20.882203	0.000000	-635.414425	0.000000	0.000000	0.000000	-5.211258	-1184.427342
1190 	109.189417	0.000000	17.948909	-423.827840	0.000000	-7.645075	-5.766673	-93.214797	-107.955912	-20.694171	0.000000	-648.854249	0.000000	0.000000	0.000000	-4.930548	-1185.750939
1195 	118.018651	0.000000	26.870880	-426.621202	0.000000	-8.497197	-5.687178	-95.262969	-108.295207	-21.029576	0.000000	-646.245717	0.000000	0.000000	0.000000	-4.960964	-1171.710480
1200 	108.779610	0.000000	20.426645	-430.181750	0.000000	-8.980315	-5.578132	-96.965486	-107.899847	-22.036713	0.000000	-641.334791	0.000000	0.000000	0.000000	-4.921806	-1188.692586
1205 	109.045331	0.000000	19.250093	-429.568346	0.000000	-8.079802	-5.671103	-96.909741	-107.981265	-21.695705	0.000000	-638.924188	0.000000	0.000000	0.000000	-4.861795	-1185.396521
1210 	105.444624	0.000000	22.064086	-426.083121	0.000000	-7.733836	-5.618735	-97.363836	-108.390743	-21.476792	0.000000	-636.605791	0.000000	0.000000	0.000000	-4.876459	-1180.640602
1215 	97.731775	0.000000	20.719752	-423.825478	0.000000	-8.497607	-5.622937	-97.928887	-108.414813	-20.830722	0.000000	-645.653783	0.000000	0.000000	0.000000	-4.952027	-1197.274727
1220 	98.434186	0.000000	22.458642	-425.386628	0.000000	-8.211653	-5.526159	-98.747511	-108.651893	-20.920467	0.000000	-644.290638	0.000000	0.000000	0.000000	-4.695459	-1195.537581
1225 	106.147487	0.000000	22.352624	-426.555725	0.000000	-7.907692	-5.698679	-98.422355	-108.727401	-21.183293	0.000000	-649.515942	0.000000	0.000000	0.000000	-4.689874	-1194.200849
1230 	115.837650	0.000000	24.190168	-427.941463	0.000000	-7.902545	-5.676501	-97.988044	-107.543117	-21.565879	0.000000	-656.140972	0.000000	0.000000	0.000000	-4.950123	-1189.680826
1235 	102.388751	0.000000	19.619531	-424.294451	0.000000	-7.281469	-5.610836	-97.500106	-107.245408	-21.395312	0.000000	-655.404865	0.000000	0.000000	0.000000	-4.700632	-1201.424797
1240 	96.573662	0.000000	20.241073	-424.222865	0.000000	-7.300185	-5.739832	-95.708633	-106.844806	-22.055258	0.000000	-646.851956	0.000000	0.000000	0.000000	-4.560355	-1196.469154
