Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
1490 	46.118981	0.000000	7.353692	-98.162373	0.000000	-2.221675	-5.328855	-34.605450	-45.192922	-5.619001	0.000000	-242.609116	0.000000	0.000000	0.000000	-1.026902	-381.293621
1500 	39.147908	0.000000	7.878457	-99.962260	0.000000	-2.216245	-5.246976	-34.559875	-45.127260	-5.379096	0.000000	-241.192506	0.000000	0.000000	0.000000	-1.011430	-387.669283
1510 	37.747828	0.000000	7.836348	-99.305692	0.000000	-2.645012	-5.326172	-34.341399	-44.980583	-5.781264	0.000000	-236.860047	0.000000	0.000000	0.000000	-1.348762	-385.004755
1520 	34.338764	0.000000	6.035173	-98.867041	0.000000	-2.292227	-5.334564	-34.063301	-44.909898	-6.038353	0.000000	-234.079634	0.000000	0.000000	0.000000	-1.439938	-386.651020
1530 	39.998468	0.000000	6.401519	-97.629020	0.000000	-2.153947	-5.334096	-33.899883	-44.850849	-5.904812	0.000000	-234.627874	0.000000	0.000000	0.000000	-1.518752	-379.519246
1540 	34.194461	0.000000	5.795358	-98.121009	0.000000	-1.727906	-5.273652	-33.699623	-45.036187	-6.069348	0.000000	-239.842072	0.000000	0.000000	0.000000	-1.732677	-391.512655
1550 	39.044511	0.000000	8.518097	-98.447912	0.000000	-1.617017	-5.265041	-33.326413	-45.191699	-6.441334	0.000000	-239.063929	0.000000	0.000000	0.000000	-1.979092	-383.769829
1560 	40.095903	0.000000	7.605898	-97.881569	0.000000	-1.866511	-5.299542	-33.403141	-45.243731	-6.381511	0.000000	-237.493936	0.000000	0.000000	0.000000	-1.408969	-381.277110
1570 	42.233890	0.000000	7.946196	-96.787006	0.000000	-2.073004	-5.344203	-33.435662	-45.251513	-5.921473	0.000000	-240.348073	0.000000	0.000000	0.000000	-1.777006	-380.757854
1580 	36.505536	0.000000	7.704789	-95.984893	0.000000	-2.018187	-5.233051	-32.873468	-45.200224	-5.962271	0.000000	-235.897562	0.000000	0.000000	0.000000	-1.790434	-380.749765
1590 	37.306437	0.000000	6.108914	-96.297916	0.000000	-2.203006	-5.248883	-32.518711	-45.065333	-5.722999	0.000000	-239.342146	0.000000	0.000000	0.000000	-1.799756	-384.783399
1600 	31.622460	0.000000	7.945065	-95.656247	0.000000	-2.365040	-5.370238	-32.419177	-44.934354	-5.232572	0.000000	-239.572348	0.000000	0.000000	0.000000	-1.810316	-387.792767
1610 	31.027882	0.000000	7.786414	-95.224056	0.000000	-2.815148	-5.408143	-33.514526	-45.037030	-5.252114	0.000000	-238.109075	0.000000	0.000000	0.000000	-1.340993	-387.886789
1620 	36.538155	0.000000	5.843674	-94.226410	0.000000	-2.528053	-5.349318	-33.745947	-45.141389	-5.480268	0.000000	-241.027040	0.000000	0.000000	0.000000	-1.702646	-386.819243
1630 	40.149965	0.000000	6.077999	-94.951484	0.000000	-2.067748	-5.341070	-33.281349	-45.220973	-6.006505	0.000000	-240.752208	0.000000	0.000000	0.000000	-1.905645	-383.299016
1640 	41.481369	0.000000	5.545275	-95.550127	0.000000	-2.238165	-5.471694	-33.048055	-45.267468	-6.416779	0.000000	-247.073674	0.000000	0.000000	0.000000	-1.616956	-389.656274
1650 	38.167959	0.000000	7.826747	-96.803931	0.000000	-2.505917	-5.543058	-33.024691	-45.374017	-6.698240	0.000000	-237.407286	0.000000	0.000000	0.000000	-1.573669	-382.936103
1660 	43.641691	0.000000	7.453346	-96.547183	0.000000	-2.748055	-5.602018	-32.754894	-45.358297	-6.760895	0.000000	-237.838180	0.000000	0.000000	0.000000	-1.389491	-377.903976
1670 	40.401891	0.000000	5.627355	-96.689627	0.000000	-2.443447	-5.563143	-32.722592	-45.227931	-6.013219	0.000000	-237.864933	0.000000	0.000000	0.000000	-1.499610	-381.995257
1680 	38.558348	0.000000	6.787414	-96.041300	0.000000	-2.545978	-5.521943	-32.283613	-44.966868	-5.553938	0.000000	-241.092304	0.000000	0.000000	0.000000	-2.125794	-384.785975
1690 	40.010894	0.000000	12.242024	-96.570239	0.000000	-2.729877	-5.505887	-32.571506	-44.864443	-5.390222	0.000000	-239.783282	0.000000	0.000000	0.000000	-2.079249	-377.241786
1700 	36.098041	0.000000	8.876390	-96.336749	0.000000	-2.779670	-5.550273	-32.769886	-44.906017	-5.084507	0.000000	-241.405696	0.000000	0.000000	0.000000	-2.094448	-385.952815
