Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
38 	13.564813	0.000000	1.886205	-99.276243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.300892	0.000000	0.000000	0.000000	0.000000	-0.534902	-282.661019
38 	13.274320	0.000000	1.857728	-99.153659	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.311389	0.000000	0.000000	0.000000	0.000000	-0.534691	-282.867691
38 	13.158302	0.000000	1.846547	-99.091651	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.315713	0.000000	0.000000	0.000000	0.000000	-0.534585	-282.937099
39 	13.377090	0.000000	1.875519	-100.158734	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-197.964993	0.000000	0.000000	0.000000	0.000000	-0.536608	-283.407727
39 	13.097676	0.000000	1.824712	-99.638236	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.160087	0.000000	0.000000	0.000000	0.000000	-0.535597	-283.411532
39 	13.085726	0.000000	1.826563	-99.368137	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.242869	0.000000	0.000000	0.000000	0.000000	-0.535091	-283.233808
39 	13.111476	0.000000	1.834290	-99.230692	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.280538	0.000000	0.000000	0.000000	0.000000	-0.534838	-283.100301
39 	13.132258	0.000000	1.839853	-99.161371	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.298437	0.000000	0.000000	0.000000	0.000000	-0.534711	-283.022409
40 	10.996658	0.000000	1.391887	-100.199672	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-197.957584	0.000000	0.000000	0.000000	0.000000	-0.536852	-286.305564
40 	11.634665	0.000000	1.585602	-99.693274	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.153064	0.000000	0.000000	0.000000	0.000000	-0.535782	-285.161853
40 	12.275469	0.000000	1.705334	-99.430246	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.232068	0.000000	0.000000	0.000000	0.000000	-0.535247	-284.216759
40 	12.676793	0.000000	1.770767	-99.296530	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.266838	0.000000	0.000000	0.000000	0.000000	-0.534979	-283.650788
41 	11.123071	0.000000	1.824354	-100.431286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-197.997298	0.000000	0.000000	0.000000	0.000000	-0.536445	-286.017604
41 	11.781183	0.000000	1.786927	-99.876688	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.151968	0.000000	0.000000	0.000000	0.000000	-0.535713	-284.996259
41 	12.199395	0.000000	1.776212	-99.589428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.214432	0.000000	0.000000	0.000000	0.000000	-0.535346	-284.363600
42 	11.662375	0.000000	2.097582	-100.774366	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-197.863544	0.000000	0.000000	0.000000	0.000000	-0.536909	-285.414863
42 	11.838618	0.000000	1.924666	-100.196953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.058231	0.000000	0.000000	0.000000	0.000000	-0.536129	-285.028029
