Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
115 	91.866302	0.000000	16.612102	-419.550107	0.000000	-7.720129	-6.221713	-97.756940	-108.043492	-21.537055	0.000000	-708.431851	0.000000	0.000000	0.000000	3.154654	-1257.628230
120 	91.365476	0.000000	20.342850	-422.712167	0.000000	-8.201708	-6.127381	-96.962038	-108.079618	-20.537473	0.000000	-701.104781	0.000000	0.000000	0.000000	3.842807	-1248.174034
125 	105.991564	0.000000	16.054953	-422.913072	0.000000	-7.577013	-6.179579	-98.208975	-108.787084	-22.825423	0.000000	-707.163852	0.000000	0.000000	0.000000	3.816994	-1247.791487
130 	91.760847	0.000000	22.465972	-424.432260	0.000000	-7.717830	-6.175726	-98.781493	-108.333834	-21.902725	0.000000	-713.988925	0.000000	0.000000	0.000000	3.796483	-1263.309491
135 	99.327197	0.000000	20.996209	-423.343274	0.000000	-8.151180	-6.137206	-98.151403	-107.530740	-21.064845	0.000000	-707.775805	0.000000	0.000000	0.000000	3.784771	-1248.046277
140 	97.999431	0.000000	21.826085	-425.183340	0.000000	-7.574856	-6.100975	-98.682676	-107.094653	-22.878676	0.000000	-705.586530	0.000000	0.000000	0.000000	3.773698	-1249.502493
145 	104.486668	0.000000	19.355534	-423.614097	0.000000	-8.108846	-6.064843	-98.782275	-107.068202	-22.594444	0.000000	-707.215902	0.000000	0.000000	0.000000	3.790994	-1245.815413
150 	100.514201	0.000000	22.053822	-423.752877	0.000000	-8.616423	-6.020068	-98.791575	-107.141069	-22.357916	0.000000	-704.422565	0.000000	0.000000	0.000000	3.821633	-1244.712840
155 	99.936979	0.000000	17.798803	-426.589244	0.000000	-8.281527	-6.189922	-97.700060	-107.218544	-21.656573	0.000000	-699.870889	0.000000	0.000000	0.000000	3.840469	-1245.930509
160 	110.371088	0.000000	19.979727	-425.563167	0.000000	-7.184921	-6.152767	-98.458296	-107.669899	-22.000626	0.000000	-694.889781	0.000000	0.000000	0.000000	3.850547	-1227.718095
165 	106.917134	0.000000	23.321168	-423.432427	0.000000	-7.072285	-6.243347	-97.980631	-107.943680	-22.834727	0.000000	-701.409262	0.000000	0.000000	0.000000	3.848850	-1232.829206
170 	102.058203	0.000000	19.575801	-423.678419	0.000000	-6.915540	-6.187625	-96.434048	-108.431631	-21.875247	0.000000	-688.628673	0.000000	0.000000	0.000000	3.841209	-1226.675971
175 	111.904660	0.000000	23.127637	-424.017126	0.000000	-7.062127	-6.279844	-96.243657	-109.281865	-20.877067	0.000000	-681.239863	0.000000	0.000000	0.000000	3.830447	-1206.138805
180 	108.754871	0.000000	23.668782	-424.252345	0.000000	-7.803945	-6.200812	-96.895422	-109.391980	-22.357381	0.000000	-680.728956	0.000000	0.000000	0.000000	3.828330	-1211.378859
185 	92.459574	0.000000	22.533359	-421.895707	0.000000	-7.738350	-6.333630	-96.908817	-109.086658	-19.872497	0.000000	-677.188610	0.000000	0.000000	0.000000	3.826551	-1220.204786
190 	97.624763	0.000000	25.707049	-421.992784	0.000000	-7.633554	-6.496252	-96.907860	-108.723423	-19.643955	0.000000	-678.334726	0.000000	0.000000	0.000000	3.815005	-1212.585736
195 	109.382248	0.000000	23.756653	-428.760523	0.000000	-8.301913	-6.295074	-95.550953	-108.487114	-21.178716	0.000000	-683.849256	0.000000	0.000000	0.000000	3.803454	-1215.481193
200 	106.520379	0.000000	21.416694	-426.304885	0.000000	-8.580860	-6.323784	-94.688210	-108.735113	-21.707295	0.000000	-687.275834	0.000000	0.000000	0.000000	3.803554	-1221.875353
205 	88.782356	0.000000	21.263912	-423.455458	0.000000	-7.941884	-6.170643	-95.086404	-108.225613	-21.240449	0.000000	-674.489408	0.000000	0.000000	0.000000	3.806804	-1222.756786
210 	102.954996	0.000000	18.638354	-422.408659	0.000000	-7.128719	-6.212434	-96.005510	-108.251726	-22.106691	0.000000	-666.166948	0.000000	0.000000	0.000000	3.810773	-1202.876566
215 	92.258148	0.000000	21.376961	-421.054801	0.000000	-7.856469	-6.174610	-96.019272	-107.917645	-21.030500	0.000000	-667.361531	0.000000	0.000000	0.000000	3.814551	-1209.965168
220 	102.070684	0.000000	20.329742	-417.859768	0.000000	-7.519109	-5.940097	-96.932553	-107.931377	-21.399565	0.000000	-676.612545	0.000000	0.000000	0.000000	3.810548	-1207.984040
225 	82.309735	0.000000	23.322933	-421.512045	0.000000	-7.166121	-6.165042	-96.789517	-107.906337	-20.359238	0.000000	-694.899897	0.000000	0.000000	0.000000	3.800360	-1245.365169
230 	100.677040	0.000000	23.689119	-422.957229	0.000000	-7.597002	-6.052068	-96.251724	-107.669726	-21.281129	0.000000	-690.768152	0.000000	0.000000	0.000000	3.792911	-1224.417960
235 	102.624151	0.000000	15.940171	-425.616819	0.000000	-8.224818	-6.178411	-94.505666	-108.570454	-22.363797	0.000000	-700.296109	0.000000	0.000000	0.000000	3.796894	-1243.394858
240 	100.061078	0.000000	25.746006	-425.843035	0.000000	-8.113538	-6.360997	-95.017748	-108.139370	-21.773619	0.000000	-705.452521	0.000000	0.000000	0.000000	3.810808	-1241.082937
245 	96.166735	0.000000	26.582954	-426.210431	0.000000	-8.077622	-6.155314	-93.648181	-107.874123	-20.572425	0.000000	-697.108815	0.000000	0.000000	0.000000	3.823485	-1233.073735
250 	94.836427	0.000000	24.972195	-427.573932	0.000000	-7.786717	-6.140436	-93.281952	-107.045660	-21.422202	0.000000	-686.973740	0.000000	0.000000	0.000000	3.821413	-1226.594603
255 	97.738385	0.000000	19.665066	-427.447628	0.000000	-7.765950	-6.155951	-92.423391	-107.021941	-21.241096	0.000000	-698.633574	0.000000	0.000000	0.000000	3.811190	-1239.474890
260 	99.935943	0.000000	20.451333	-425.431087	0.000000	-8.251507	-6.206648	-92.316335	-107.060915	-21.745430	0.000000	-704.670033	0.000000	0.000000	0.000000	3.806934	-1241.487746
265 	93.876863	0.000000	20.781952	-427.545064	0.000000	-8.529347	-6.145890	-93.141916	-106.417638	-21.405487	0.000000	-710.671157	0.000000	0.000000	0.000000	3.792148	-1255.405535
270 	100.568116	0.000000	19.438868	-426.095280	0.000000	-8.060948	-6.305819	-93.913115	-106.349674	-22.094830	0.000000	-697.390431	0.000000	0.000000	0.000000	3.787945	-1236.415170
275 	92.955297	0.000000	19.457548	-421.905997	0.000000	-8.047673	-6.073123	-94.822893	-106.754952	-21.759575	0.000000	-691.655180	0.000000	0.000000	0.000000	3.788885	-1234.817664
280 	89.664848	0.000000	25.833392	-420.784839	0.000000	-8.306357	-6.053093	-95.748869	-107.284511	-20.498226	0.000000	-697.312068	0.000000	0.000000	0.000000	3.789523	-1236.700200
285 	95.009908	0.000000	25.586790	-422.348536	0.000000	-8.009310	-5.979305	-94.846641	-107.533204	-20.592311	0.000000	-694.162415	0.000000	0.000000	0.000000	3.788056	-1229.086966
290 	119.532835	0.000000	16.092554	-420.581173	0.000000	-7.198458	-5.930118	-95.549764	-108.158213	-22.016097	0.000000	-685.129106	0.000000	0.000000	0.000000	3.785527	-1205.152013
295 	100.650450	0.000000	16.870623	-422.548332	0.000000	-7.235739	-5.985785	-95.056830	-108.594234	-20.961552	0.000000	-688.734438	0.000000	0.000000	0.000000	3.791500	-1227.804337
300 	96.357577	0.000000	23.002810	-421.668512	0.000000	-7.879785	-6.077452	-94.166608	-107.643225	-21.675965	0.000000	-699.544589	0.000000	0.000000	0.000000	3.790304	-1235.505447
305 	102.412553	0.000000	18.438271	-417.851597	0.000000	-8.185546	-6.061836	-94.248102	-107.090011	-22.274602	0.000000	-691.071554	0.000000	0.000000	0.000000	3.786203	-1222.146222
310 	105.598081	0.000000	15.681801	-415.378643	0.000000	-8.016290	-6.234257	-94.151150	-107.069634	-22.537078	0.000000	-685.631502	0.000000	0.000000	0.000000	3.786745	-1213.951927
315 	93.981652	0.000000	23.498126	-419.572258	0.000000	-8.240463	-6.068285	-93.480374	-107.479463	-21.310170	0.000000	-678.340324	0.000000	0.000000	0.000000	3.792988	-1213.218570
320 	101.045894	0.000000	23.337991	-418.686372	0.000000	-8.338502	-6.236401	-93.635168	-107.601377	-22.438485	0.000000	-679.151307	0.000000	0.000000	0.000000	3.786171	-1207.917556
325 	91.400918	0.000000	21.320568	-418.547841	0.000000	-7.893664	-6.103802	-93.211244	-107.395894	-21.846156	0.000000	-681.525442	0.000000	0.000000	0.000000	4.120779	-1219.681777
330 	107.215204	0.000000	20.331304	-415.619925	0.000000	-7.096766	-5.968293	-93.226064	-107.509960	-22.433708	0.000000	-681.665402	0.000000	0.000000	0.000000	4.127337	-1201.846273
335 	96.977421	0.000000	20.111064	-416.901062	0.000000	-7.286397	-5.850249	-93.068269	-107.321451	-21.082144	0.000000	-672.945041	0.000000	0.000000	0.000000	4.136502	-1203.229627
340 	112.613912	0.000000	20.092823	-416.754450	0.000000	-7.444741	-5.805941	-92.760271	-107.533374	-22.270635	0.000000	-683.661496	0.000000	0.000000	0.000000	4.151952	-1199.372222
345 	100.703883	0.000000	21.318019	-418.797377	0.000000	-7.720073	-5.859823	-93.047966	-108.210902	-22.111855	0.000000	-678.458150	0.000000	0.000000	0.000000	4.169911	-1208.014332
350 	99.637522	0.000000	23.892218	-418.581815	0.000000	-7.857336	-5.839968	-94.641626	-108.858081	-21.629270	0.000000	-677.954254	0.000000	0.000000	0.000000	4.178924	-1207.653685
355 	90.431618	0.000000	22.177049	-420.776837	0.000000	-7.073801	-5.920638	-94.444420	-108.268184	-21.071299	0.000000	-678.033777	0.000000	0.000000	0.000000	5.195590	-1217.784698
360 	97.958496	0.000000	24.714103	-420.984198	0.000000	-8.182269	-5.892328	-94.046080	-107.909779	-22.122504	0.000000	-685.122547	0.000000	0.000000	0.000000	5.173471	-1216.413637
