Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
220 	3422.567912	0.000000	342.534787	-373.756478	0.000000	-0.042503	-12.642545	-80.706230	-104.497995	-22.375630	0.000000	-594.508435	0.000000	0.000000	0.000000	0.093133	2576.666015
225 	3325.008608	0.000000	342.969783	-373.861331	0.000000	-0.041599	-12.676108	-80.820560	-104.620372	-22.359768	0.000000	-592.328084	0.000000	0.000000	0.000000	0.090376	2481.360945
230 	3231.892233	0.000000	343.331109	-373.892073	0.000000	-0.040726	-12.717848	-80.907098	-104.811752	-22.341663	0.000000	-590.324571	0.000000	0.000000	0.000000	0.087525	2390.275137
235 	3143.598013	0.000000	343.793646	-373.837249	0.000000	-0.039876	-12.772817	-80.966134	-104.914870	-22.321843	0.000000	-588.476022	0.000000	0.000000	0.000000	0.084589	2304.147436
240 	3058.969783	0.000000	343.833649	-373.748148	0.000000	-0.039033	-12.843825	-80.966392	-104.903334	-22.301716	0.000000	-586.782354	0.000000	0.000000	0.000000	0.081573	2221.300203
245 	2977.639104	0.000000	343.280186	-373.693338	0.000000	-0.038216	-12.925655	-80.873401	-104.818258	-22.282448	0.000000	-585.228177	0.000000	0.000000	0.000000	0.078485	2141.138284
250 	2899.973573	0.000000	342.624777	-373.641030	0.000000	-0.037449	-13.004320	-80.642440	-104.713081	-22.263754	0.000000	-583.791226	0.000000	0.000000	0.000000	0.075330	2064.580380
255 	2825.707118	0.000000	341.924034	-373.586610	0.000000	-0.036755	-13.069180	-80.344453	-104.608353	-22.245458	0.000000	-582.480792	0.000000	0.000000	0.000000	0.072110	1991.331661
260 	2754.552182	0.000000	341.171837	-373.531403	0.000000	-0.036157	-13.115424	-79.926413	-104.546544	-22.227559	0.000000	-581.323105	0.000000	0.000000	0.000000	0.068819	1921.086233
265 	2686.326652	0.000000	340.347725	-373.476767	0.000000	-0.035671	-13.137988	-79.398193	-104.544892	-22.209883	0.000000	-580.321876	0.000000	0.000000	0.000000	-0.325931	1853.223176
270 	2620.521926	0.000000	339.459877	-373.424380	0.000000	-0.035307	-13.132810	-79.027332	-104.614513	-22.192832	0.000000	-579.437583	0.000000	0.000000	0.000000	-0.329130	1787.787916
275 	2557.198648	0.000000	338.500719	-373.375264	0.000000	-0.035067	-13.100267	-78.627957	-104.773869	-22.176450	0.000000	-578.591889	0.000000	0.000000	0.000000	-0.332423	1724.686181
280 	2496.330444	0.000000	337.479818	-373.328759	0.000000	-0.034951	-13.045118	-78.226776	-105.062120	-22.160530	0.000000	-577.728097	0.000000	0.000000	0.000000	-0.335834	1663.888075
285 	2437.988346	0.000000	336.374660	-373.284597	0.000000	-0.034953	-12.973877	-77.906400	-105.152780	-22.145036	0.000000	-576.863254	0.000000	0.000000	0.000000	-1.068513	1604.933597
290 	2382.065753	0.000000	335.177942	-373.243037	0.000000	-0.035058	-12.893127	-77.691805	-105.154790	-22.129995	0.000000	-576.023042	0.000000	0.000000	0.000000	-1.072021	1549.000822
295 	2328.400530	0.000000	333.941057	-373.203844	0.000000	-0.035261	-12.806394	-77.579845	-105.103959	-22.115453	0.000000	-575.203938	0.000000	0.000000	0.000000	-1.075561	1495.217332
300 	2276.844370	0.000000	332.710825	-373.166085	0.000000	-0.035557	-12.714288	-77.533606	-105.010869	-22.101429	0.000000	-574.385793	0.000000	0.000000	0.000000	-1.079112	1443.528455
305 	2227.277999	0.000000	331.442433	-373.131351	0.000000	-0.035935	-12.618364	-77.545940	-104.963839	-22.087857	0.000000	-573.567777	0.000000	0.000000	0.000000	-1.405547	1393.363822
310 	2179.454149	0.000000	330.156188	-373.100157	0.000000	-0.036386	-12.520650	-77.573038	-105.075107	-22.074343	0.000000	-572.770588	0.000000	0.000000	0.000000	-1.408313	1345.051754
